_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,hunter_type,num_slots,name,rarity
1441938,Arms,11,31,3,2,0,-1,0,1,0,Garuga Guards,3
1441940,Arms,26,46,3,0,-2,-4,-1,0,2,Uragaan Vambraces,3
1441941,Arms,13,33,4,0,-2,-4,-1,1,2,Uragaan Guards,3
1441942,Arms,24,44,4,-2,-4,0,0,0,0,Rathalos Braces,3
1441943,Arms,12,32,5,-2,-4,0,0,1,0,Rathalos Guards,3
1441944,Arms,24,44,-3,4,-2,2,-1,0,0,Lagiacrus Braces,3
1441945,Arms,12,32,-3,5,-2,2,-1,1,0,Lagiacrus Guards,3
1441946,Arms,22,42,0,4,1,-1,-4,0,1,Zinogre Braces,3
1441947,Arms,11,31,0,5,1,-1,-4,1,1,Zinogre Guards,3
1441948,Arms,20,40,0,-3,-1,2,1,0,1,Mizutsune Braces,3
1441949,Arms,10,30,0,-2,-1,2,1,1,1,Mizutsune Guards,3
1441950,Arms,24,44,0,3,2,-2,-3,0,1,Astalos Braces,3
1441951,Arms,12,32,0,4,2,-2,-3,1,1,Astalos Guards,3
1441952,Arms,26,46,-3,-1,2,1,3,0,2,Gammoth Braces,3
1441953,Arms,13,33,-3,-1,2,1,4,1,2,Gammoth Guards,3
1441954,Arms,24,44,3,1,-1,-3,0,0,0,Glavenus Braces,3
1441955,Arms,12,32,4,1,-1,-3,0,1,0,Glavenus Guards,3
1441956,Arms,24,44,-2,-1,-2,2,2,0,0,Gore Braces,3
1441957,Arms,12,32,-2,-1,-2,3,2,1,0,Gore Guards,3
1441958,Arms,24,44,2,-3,0,0,-2,0,0,Regios Vambraces,3
1441959,Arms,12,32,4,-3,0,0,-2,1,0,Regios Guards,3
1441960,Arms,24,44,2,-3,-2,0,0,0,1,Tigrex Braces,3
1441961,Arms,12,32,4,-3,-2,0,0,1,1,Tigrex Guards,3
1441962,Arms,26,46,-1,3,2,-1,0,0,1,Kirin Longarms,3
1441963,Arms,13,33,-1,4,2,-1,0,1,1,Kirin Gloves,3
1441964,Arms,24,44,2,0,0,-4,-2,0,0,Brachydios Braces,3
1441965,Arms,12,32,2,0,0,-3,-2,1,0,Brachydios Guards,3
1441966,Arms,26,46,-2,0,-4,2,2,0,0,Arc Vambraces,3
1441967,Arms,26,46,-2,0,-4,2,2,0,0,Storge Braces,3
1441968,Arms,13,33,-2,0,-3,2,2,1,0,Arc Guards,3
1441969,Arms,13,33,-2,0,-3,2,2,1,0,Storge Guards,3
1441970,Arms,26,46,-1,-2,-3,2,3,0,0,Kushala Grip,3
1441971,Arms,13,33,-1,-2,-3,2,5,1,0,Kushala Embrace,3
1441972,Arms,26,46,-5,0,-3,1,2,0,0,Mizuha Sleeves,3
1441973,Arms,13,33,-4,0,-3,1,2,1,0,Cham Sleeves,3
1441974,Arms,26,46,4,1,-3,-4,-1,0,0,Kaiser Vambraces,3
1441975,Arms,13,33,4,1,-3,-3,-1,1,0,Kaiser Guards,3
1441976,Arms,26,46,-1,-1,-2,-1,-1,0,1,Skeletal Humerus,3
1441977,Arms,13,33,-1,-1,-1,-1,-1,1,1,Decayed Humerus,3
1441978,Arms,24,44,2,2,-5,2,2,0,0,Black Claw,3
1441979,Arms,12,32,2,2,-4,2,2,1,0,Black Fist,3
1441980,Arms,22,42,1,1,1,1,1,0,0,Black Belt Braces,3
1441981,Arms,11,31,1,1,2,1,1,1,0,Black Belt Guards,3
1441982,Arms,20,40,0,0,0,0,0,0,1,Guild Bard Braces,3
1441983,Arms,10,30,0,0,0,0,0,1,1,Guild Bard Sleeves,3
1441984,Arms,20,40,0,0,0,0,0,0,1,Maiden's Gloves,3
1441985,Arms,10,30,0,0,0,0,0,1,1,French Maid Sleeves,3
1441986,Arms,20,40,0,0,0,0,0,0,1,Helper Sleeves,3
1441987,Arms,10,30,0,0,0,0,0,1,1,Healer Sleeves,3
1441988,Arms,20,40,0,0,0,0,0,0,1,Dianthus Sleeves,3
1441989,Arms,10,30,0,0,0,0,0,1,1,Campanile Sleeves,3
1441990,Arms,10,30,-2,-2,0,-2,-2,2,0,Bath Sleeves,3
1441991,Arms,22,42,1,1,1,1,1,0,0,Gourmew Gloves,3
1441992,Arms,11,31,1,1,1,1,1,1,0,Gourmew Mitts,3
1441993,Arms,24,40,0,0,0,0,0,0,1,Leather Braces S,4
1441994,Arms,24,40,0,1,0,0,0,0,1,Chainmail Braces S,4
1441995,Arms,26,42,0,0,0,1,0,0,1,Bherna Braces S,4
1441996,Arms,13,29,0,0,0,2,0,1,1,Bherna Guards S,4
1441997,Arms,26,42,1,0,0,0,0,0,1,Hunting Braces S,4
1441998,Arms,13,29,2,0,0,0,0,1,1,Hunting Guards S,4
1441999,Arms,26,42,-1,0,0,0,2,0,2,Mafumofu Grips S,4
1442000,Arms,13,29,-1,0,0,0,4,1,2,Mafumofu Mittens S,4
1442001,Arms,26,42,0,1,0,0,0,0,1,Yukumo Sky Kote,4
1442002,Arms,13,29,0,2,0,0,0,1,1,Yukumo Land Kote,4
1442004,Arms,26,42,0,0,0,0,0,0,1,Hunter's Vambraces S,4
1442005,Arms,13,29,0,0,0,0,0,1,1,Hunter's Guards S,4
1442006,Arms,22,38,0,0,0,0,0,0,0,Hunter's Braces R,4
1442007,Arms,11,27,0,0,0,0,0,1,0,Hunter's Guards R,4
1442008,Arms,30,46,0,0,0,0,-1,0,2,Bone Vambraces S,4
1442009,Arms,15,31,0,0,0,0,-1,1,2,Bone Guards S,4
1442016,Arms,32,48,0,1,0,1,0,0,0,Melahoa Branch S,4
1442017,Arms,16,32,0,1,0,1,0,1,0,Melahoa Petal S,4
1442018,Arms,28,44,0,1,0,1,0,0,1,Melahoa Branch U,4
1442019,Arms,14,30,0,1,0,1,0,1,1,Melahoa Petal U,4
1442020,Arms,36,52,1,-2,0,2,0,0,0,Makluva Sleeves S,4
1442021,Arms,18,34,1,-2,0,3,0,1,0,Makluva Sucker S,4
1442022,Arms,32,48,1,-2,0,2,0,0,0,Makluva Sleeves U,4
1442023,Arms,16,32,1,-2,0,3,0,1,0,Makluva Sucker U,4
1442028,Arms,36,52,-3,0,0,1,2,0,1,Mosgharl Creeper S,4
1442029,Arms,18,34,-3,0,0,2,3,1,1,Mosgharl Tendril S,4
1442030,Arms,34,50,-1,-1,0,3,0,0,1,Edel Creeper S,4
1442031,Arms,17,33,-1,-1,0,4,0,1,1,Edel Tendril S,4
1442032,Arms,32,48,-1,2,0,0,3,0,0,Moofah Claws S,4
1442033,Arms,16,32,-1,3,0,0,4,1,0,Moofah Sleeves S,4
1442039,Arms,20,36,1,1,1,2,1,0,0,Velociprey Claws S,4
1442040,Arms,10,26,1,1,1,3,1,1,0,Velociprey Gloves S,4
1442041,Arms,20,36,1,2,1,1,1,0,0,Genprey Claws S,4
1442042,Arms,10,26,1,3,1,1,1,1,0,Genprey Gloves S,4
1442043,Arms,20,36,2,1,1,1,1,0,0,Ioprey Claws S,4
1442044,Arms,10,26,3,1,1,1,1,1,0,Ioprey Gloves S,4
1442045,Arms,20,36,1,1,2,1,1,0,0,Remobra Gloves S,4
1442046,Arms,10,26,1,1,3,1,1,1,0,Remobra Hands S,4
1442047,Arms,22,38,0,0,0,1,0,0,1,Trapper's Gauntlets S,4
1442048,Arms,11,27,0,0,0,1,0,1,1,Trapper's Gloves S,4
1442049,Arms,22,38,0,1,0,0,0,0,0,Maccao Gauntlets S,4
1442050,Arms,11,27,0,1,0,0,0,1,0,Maccao Gloves S,4
1442051,Arms,22,38,0,0,0,0,1,0,0,Jaggi Gauntlets S,4
1442052,Arms,11,27,0,0,0,0,1,1,0,Jaggi Gloves S,4
1442053,Arms,19,35,0,0,0,0,0,2,1,Mosswine Gloves S,4
1442054,Arms,32,48,2,0,0,0,-2,0,2,Rhenoplos Braces S,4
1442055,Arms,16,32,3,0,0,0,-2,1,2,Rhenoplos Guards S,4
1442056,Arms,28,44,-2,0,0,0,0,0,1,Jaggi Vambraces S,4
1442057,Arms,14,30,-2,0,0,0,0,1,1,Jaggi Guards S,4
1442062,Arms,30,46,-2,0,0,0,0,0,2,Maccao Braces S,4
1442063,Arms,15,31,-2,1,1,1,1,1,2,Maccao Guards S,4
1442064,Arms,30,46,0,0,0,0,-2,0,2,Velociprey Braces S,4
1442065,Arms,15,31,0,1,0,1,-2,1,2,Velociprey Guards S,4
1442066,Arms,30,46,0,-1,0,0,2,0,1,Giaprey Braces S,4
1442067,Arms,15,31,0,-1,0,0,3,1,1,Giaprey Guards S,4
1442068,Arms,32,48,0,1,0,0,-2,0,1,Genprey Vambraces S,4
1442069,Arms,16,32,1,2,0,0,-2,1,1,Genprey Guards S,4
1442070,Arms,36,52,0,1,0,0,-2,0,1,EX Genprey Braces,4
1442071,Arms,18,34,1,2,0,0,-2,1,1,EX Genprey Guards,4
1442072,Arms,34,50,2,-1,0,-1,0,0,1,Ioprey Vambraces S,4
1442073,Arms,17,33,3,-1,0,-1,0,1,1,Ioprey Guards S,4
1442074,Arms,38,54,2,-1,0,-1,0,0,1,EX Ioprey Vambraces,4
1442075,Arms,19,35,3,-1,0,-1,0,1,1,EX Ioprey Guards,4
1442076,Arms,32,48,-2,1,2,1,1,0,2,Vespoid Vambraces S,4
1442077,Arms,16,32,-2,2,3,2,2,1,2,Vespoid Guards S,4
1442078,Arms,36,52,-2,1,2,1,1,0,0,EX Vespoid Vambraces,4
1442079,Arms,18,34,-2,2,3,2,2,1,0,EX Vespoid Guards,4
1442080,Arms,36,52,-1,-1,4,-1,-1,0,2,Hornetaur Braces S,4
1442081,Arms,18,34,-1,-1,6,-1,-1,1,2,Hornetaur Guards S,4
1442082,Arms,40,56,-1,-1,4,-1,-1,0,1,EX Hornetaur Braces,4
1442083,Arms,20,36,-1,-1,6,-1,-1,1,1,EX Hornetaur Guards,4
1442084,Arms,32,48,-1,-1,4,-1,-1,0,0,Hornetaur Braces R,4
1442085,Arms,16,32,-1,-1,6,-1,-1,1,0,Hornetaur Guards R,4
1442086,Arms,32,48,-2,0,2,0,0,0,2,Bnahabra Gloves S,4
1442087,Arms,16,32,-2,1,3,1,1,1,2,Bnahabra Sleeves S,4
1442088,Arms,40,56,0,1,1,1,1,0,0,Konchu Braces S,4
1442089,Arms,20,36,0,2,2,2,2,1,0,Konchu Guards S,4
1442090,Arms,36,52,0,-2,0,2,1,0,2,Bulldrome Braces S,4
1442091,Arms,18,34,0,-2,0,3,1,1,2,Bulldrome Guards S,4
1442093,Arms,38,54,-2,-2,0,0,0,0,0,Arzuros Vambraces S,4
1442094,Arms,19,35,-2,-2,0,0,0,1,0,Arzuros Guards S,4
1442095,Arms,42,58,2,0,0,0,-3,0,1,Cephalos Vambraces S,4
1442096,Arms,21,37,2,0,0,0,-3,1,1,Cephalos Guards S,4
1442097,Arms,46,62,2,0,0,0,-3,0,0,EX Cephalos Braces,4
1442098,Arms,23,39,2,0,0,0,-3,1,0,EX Cephalos Guards,4
1442099,Arms,44,60,3,0,0,-1,-3,0,0,Kut-Ku Vambraces S,4
1442100,Arms,22,38,4,0,0,-1,-3,1,0,Kut-Ku Guards S,4
1442101,Arms,44,60,-2,-1,1,2,0,0,0,Kecha Vambraces,4
1442102,Arms,22,38,-2,-1,1,3,0,1,0,Kecha Guards,4
1442103,Arms,40,56,-3,0,0,1,3,0,1,Lagombi Vambraces S,4
1442104,Arms,20,36,-3,0,0,1,4,1,1,Lagombi Guards S,4
1442105,Arms,46,62,-3,4,0,1,-1,0,1,Gypceros Braces S,4
1442106,Arms,23,39,-3,5,0,1,-1,1,1,Gypceros Guards S,4
1442107,Arms,42,58,-3,4,0,1,-1,0,1,Gypceros Braces R,4
1442108,Arms,21,37,-3,5,0,1,-1,1,1,Gypceros Guards R,4
1442109,Arms,46,62,2,-1,1,-3,0,0,0,Tetsucabra Braces S,4
1442110,Arms,23,39,3,-1,1,-3,0,1,0,Tetsucabra Guards S,4
1442111,Arms,48,64,-1,-3,1,3,0,0,2,Hermitaur Braces S,4
1442112,Arms,24,40,-1,-3,1,4,0,1,2,Hermitaur Guards S,4
1442113,Arms,52,68,-1,-3,1,3,0,0,1,EX Hermitaur Braces,4
1442114,Arms,26,42,-1,-3,1,4,0,1,1,EX Hermitaur Guards,4
1442115,Arms,44,60,-1,-3,1,3,0,0,0,Hermitaur Braces R,4
1442116,Arms,22,38,-1,-3,1,4,0,1,0,Hermitaur Guards R,4
1442117,Arms,46,62,2,0,1,-3,-1,0,1,Volvidon Vambraces S,4
1442118,Arms,23,39,3,0,1,-3,-1,1,1,Volvidon Guards S,4
1442119,Arms,46,62,-3,-1,0,4,0,0,0,Ludroth Braces S,4
1442120,Arms,23,39,-3,-1,0,5,0,1,0,Ludroth Guards S,4
1442121,Arms,42,58,-3,-1,0,4,0,0,0,Ludroth Braces R,4
1442122,Arms,21,37,-3,-1,0,5,0,1,0,Ludroth Guards R,4
1442123,Arms,44,60,0,0,0,0,0,0,0,Lecturer's Braces,4
1442124,Arms,22,38,0,0,0,0,0,1,0,Lecturer's Guards,4
1442125,Arms,40,56,-1,-1,0,0,-1,0,0,Alloy Vambraces S,5
1442126,Arms,20,36,-1,-1,0,0,-1,1,0,Alloy Guards S,5
1442127,Arms,36,52,-1,-1,0,0,-1,0,0,Alloy Braces R,5
1442128,Arms,18,34,-1,-1,0,0,-1,1,0,Alloy Guards R,5
1442129,Arms,44,60,1,-1,0,-1,0,0,1,Battle Vambraces S,5
1442130,Arms,22,38,2,-1,0,-1,0,1,1,Battle Guards S,5
1442131,Arms,48,64,-1,1,0,-1,0,0,0,Ingot Vambraces S,5
1442132,Arms,24,40,-1,2,0,-1,0,1,0,Ingot Guards S,5
1442133,Arms,44,60,-1,1,0,-1,0,0,0,Ingot Vambraces R,5
1442134,Arms,22,38,-1,2,0,-1,0,1,0,Ingot Guards R,5
1442135,Arms,46,62,0,2,0,-1,-1,0,0,High Metal Braces S,5
1442136,Arms,23,39,0,3,0,-1,-1,1,0,High Metal Guards S,5
1442137,Arms,42,58,0,2,0,-1,-1,0,1,High Metal Braces U,5
1442138,Arms,21,37,0,3,0,-1,-1,1,1,High Metal Guards U,5
1442141,Arms,48,64,-1,-1,-1,4,-1,0,1,Lobster Vambraces,5
1442142,Arms,24,40,-1,-1,-1,5,-1,1,1,Lobster Guards,5
1442143,Arms,50,66,2,2,3,-2,-2,0,1,Obituary Brachia S,5
1442144,Arms,25,41,3,2,4,-2,-2,1,1,Obituary Manus S,5
1442145,Arms,50,66,2,2,3,-2,-2,0,1,Butterfly Brachia S,5
1442146,Arms,25,41,3,2,4,-2,-2,1,1,Butterfly Manus S,5
1442147,Arms,48,64,2,1,0,1,-1,0,2,Death Stench Grip S,5
1442148,Arms,24,40,3,1,0,1,-1,1,2,Death Stench Grasp S,5
1442149,Arms,44,60,2,1,0,1,-1,0,2,Death Stench Grip R,5
1442150,Arms,22,38,3,1,0,1,-1,1,2,Death Stench Grasp R,5
1442151,Arms,46,62,0,-2,0,3,-1,0,1,Vaik Braces S,5
1442152,Arms,23,39,0,-2,0,4,-1,1,1,Vaik Guards S,5
1442153,Arms,48,64,-2,3,2,0,-2,0,0,Aelucanth Brachia S,5
1442154,Arms,24,40,-2,3,3,0,-2,1,0,Aelucanth Manus S,5
1442155,Arms,48,64,-2,3,2,0,-2,0,0,Rhopessa Brachia S,5
1442156,Arms,24,40,-2,3,3,0,-2,1,0,Rhopessa Manus S,5
1442157,Arms,44,60,2,0,-2,0,2,0,0,Patissier's Gloves,5
1442158,Arms,22,38,4,0,-2,0,2,1,0,Patissier's Mitts,5
1442159,Arms,48,64,3,-1,3,-1,-1,0,0,Skalda Brachia S,5
1442160,Arms,24,40,4,-1,3,-1,-1,1,0,Skalda Manus S,5
1442161,Arms,48,64,3,-1,3,-1,-1,0,0,Spio Brachia S,5
1442162,Arms,24,40,4,-1,3,-1,-1,1,0,Spio Manus S,5
1442163,Arms,44,60,-2,1,0,-2,1,0,1,Malfestio Braces S,5
1442164,Arms,22,38,-1,1,0,-2,1,1,1,Malfestio Guards S,5
1442165,Arms,46,62,-2,-4,0,3,4,0,0,Zamtrios Braces,5
1442166,Arms,23,39,-2,-4,0,3,5,1,0,Zamtrios Guards,5
1442167,Arms,50,66,-4,4,1,1,2,0,2,Khezu Vambraces S,5
1442168,Arms,25,41,-4,5,1,1,2,1,2,Khezu Guards S,5
1442169,Arms,46,62,-4,4,1,1,2,0,1,Khezu Braces R,5
1442170,Arms,23,39,-4,5,1,1,2,1,1,Khezu Guards R,5
1442171,Arms,50,66,3,-2,-3,0,0,0,0,Rathian Braces S,5
1442172,Arms,25,41,4,-2,-3,0,0,1,0,Rathian Guards S,5
1442173,Arms,54,70,3,-2,-3,0,0,0,1,EX Rathian Braces,5
1442174,Arms,27,43,4,-2,-3,0,0,1,1,EX Rathian Guards,5
1442175,Arms,46,62,3,-2,-3,0,0,0,1,Rathian Braces R,5
1442176,Arms,23,39,4,-2,-3,0,0,1,1,Rathian Guards R,5
1442177,Arms,50,66,2,-1,1,0,-3,0,1,Nibelsnarf Braces S,5
1442178,Arms,25,41,3,-1,1,0,-3,1,1,Nibelsnarf Guards S,5
1442179,Arms,52,68,-2,-4,1,4,2,0,0,Plesioth Vambraces,5
1442180,Arms,26,42,-2,-4,1,5,2,1,0,Plesioth Guards,5
1442181,Arms,50,66,-4,0,0,1,4,0,1,Blango Vambraces S,5
1442182,Arms,25,41,-4,0,0,1,5,1,1,Blango Guards S,5
1442183,Arms,54,70,-4,0,0,1,4,0,1,EX Blango Braces,5
1442184,Arms,27,43,-4,0,0,1,5,1,1,EX Blango Guards,5
1442185,Arms,56,72,4,0,1,-4,0,0,1,Lavasioth Braces,5
1442186,Arms,28,44,5,0,1,-4,0,1,1,Lavasioth Guards,5
1442187,Arms,60,76,4,0,1,-4,0,0,1,EX Lavasioth Braces,5
1442188,Arms,30,46,5,0,1,-4,0,1,1,EX Lavasioth Guards,5
1442189,Arms,48,64,1,-1,0,2,-1,0,1,Ceanataur Braces S,5
1442190,Arms,24,40,2,-1,0,2,-1,1,1,Ceanataur Guards S,5
1442191,Arms,52,68,1,-1,0,2,-1,0,1,EX Ceanataur Braces,5
1442192,Arms,26,42,2,-1,0,2,-1,1,1,EX Ceanataur Guards,5
1442193,Arms,44,60,1,-1,0,2,-1,0,0,Ceanataur Braces R,5
1442194,Arms,22,38,2,-1,0,2,-1,1,0,Ceanataur Guards R,5
1442195,Arms,56,72,1,0,1,-1,-3,0,0,Najarala Braces S,5
1442196,Arms,28,44,1,1,1,-1,-3,1,0,Najarala Guards S,5
1442197,Arms,40,56,-2,-3,1,1,1,0,2,Nargacuga Braces S,5
1442198,Arms,20,36,-2,-2,1,1,1,1,2,Nargacuga Guards S,5
1442199,Arms,56,72,2,2,0,-1,0,0,1,Garuga Vambraces S,5
1442200,Arms,28,44,3,2,0,-1,0,1,1,Garuga Guards S,5
1442202,Arms,64,80,3,0,-2,-4,-1,0,2,Uragaan Vambraces S,5
1442203,Arms,32,48,4,0,-2,-4,-1,1,2,Uragaan Guards S,5
1442204,Arms,50,66,3,3,3,3,3,0,0,Black Belt Braces S,5
1442205,Arms,25,41,3,3,4,3,3,1,0,Black Belt Guards S,5
1442206,Arms,50,66,0,0,0,0,0,0,1,Guardian Braces,5
1442207,Arms,25,41,0,0,0,0,0,1,1,Guardian Guards,5
1442208,Arms,54,70,0,0,0,0,0,0,1,Guardian Braces U,5
1442209,Arms,27,43,0,0,0,0,0,1,1,Guardian Guards U,5
1442210,Arms,48,64,0,0,0,0,0,0,1,Scholar's Gloves,5
1442211,Arms,24,40,0,0,0,0,0,1,1,Scholar's Sleeves,5
1442212,Arms,48,64,0,0,0,0,0,0,1,Sailor Gloves,5
1442213,Arms,24,40,0,0,0,0,0,1,1,Sailor Sleeves,5
1442214,Arms,15,31,-2,-2,0,-2,-2,2,1,Luxury Bath Sleeves,5
1442215,Arms,52,68,-2,-2,2,4,3,0,2,Kita Star Sleeves,5
1442216,Arms,26,42,-2,-2,2,5,3,1,1,Umi Ocean Sleeves,5
1442218,Arms,48,62,0,0,0,0,0,0,0,Derring Vambraces S,6
1442219,Arms,24,38,1,1,1,1,1,1,0,Derring Guards S,6
1442220,Arms,54,68,-2,0,4,0,0,0,0,Dober Vambraces,6
1442221,Arms,27,41,-2,0,5,0,0,1,0,Dober Guards,6
1442222,Arms,60,74,-1,-3,-1,2,1,0,0,Damascus Vambraces,6
1442223,Arms,30,44,-1,-3,-1,2,1,1,0,Damascus Guards,6
1442224,Arms,56,70,-1,-3,-1,2,1,0,0,Damascus Braces R,6
1442225,Arms,28,42,-1,-3,-1,2,1,1,0,Damascus Guards R,6
1442232,Arms,60,74,1,-2,3,-2,2,0,0,Artian Braces S,6
1442233,Arms,30,44,3,-2,3,-2,2,1,0,Artian Guards S,6
1442234,Arms,56,70,1,-2,3,-2,2,0,1,Artian Braces R,6
1442235,Arms,28,42,3,-2,3,-2,2,1,1,Artian Guards R,6
1442236,Arms,60,74,-3,-2,5,4,-2,0,0,Seltas Vambraces,6
1442237,Arms,30,44,-3,-2,6,4,-2,1,0,Seltas Guards,6
1442238,Arms,58,72,4,-2,-4,0,0,0,1,Rathalos Braces S,6
1442239,Arms,29,43,5,-2,-4,0,0,1,1,Rathalos Guards S,6
1442240,Arms,62,76,4,-2,-4,0,0,0,0,EX Rathalos Braces,6
1442241,Arms,31,45,5,-2,-4,0,0,1,0,EX Rathalos Guards,6
1442242,Arms,54,68,4,-2,-4,0,0,0,1,Rathalos Braces R,6
1442243,Arms,27,41,5,-2,-4,0,0,1,1,Rathalos Guards R,6
1442244,Arms,58,72,-3,4,-2,2,-1,0,0,Lagiacrus Braces S,6
1442245,Arms,29,43,-3,5,-2,2,-1,1,0,Lagiacrus Guards S,6
1442246,Arms,54,68,-3,4,-2,2,-1,0,0,Lagiacrus Braces R,6
1442247,Arms,27,41,-3,5,-2,2,-1,1,0,Lagiacrus Guards R,6
1442248,Arms,58,72,0,4,1,-1,-4,0,0,Zinogre Braces S,6
1442249,Arms,29,43,0,5,1,-1,-4,1,0,Zinogre Guards S,6
1442250,Arms,62,76,0,4,1,-1,-4,0,1,EX Zinogre Braces,6
1442251,Arms,31,45,0,5,1,-1,-4,1,1,EX Zinogre Guards,6
1442252,Arms,50,64,0,-3,-1,2,1,0,1,Mizutsune Braces S,6
1442253,Arms,25,39,0,-2,-1,2,1,1,1,Mizutsune Guards S,6
1442254,Arms,58,72,0,3,2,-2,-3,0,1,Astalos Braces S,6
1442255,Arms,29,43,0,4,2,-2,-3,1,1,Astalos Guards S,6
1442256,Arms,66,80,-3,-1,2,1,3,0,2,Gammoth Braces S,6
1442257,Arms,33,47,-3,-1,2,1,4,1,2,Gammoth Guards S,6
1442258,Arms,60,74,3,1,-1,-3,0,0,0,Glavenus Braces S,6
1442259,Arms,30,44,4,1,-1,-3,0,1,0,Glavenus Guards S,6
1442260,Arms,60,74,4,0,0,-4,-1,0,2,Agnaktor Vambraces,6
1442261,Arms,30,44,6,0,0,-4,-1,1,2,Agnaktor Guards,6
1442262,Arms,60,74,-2,-1,-2,2,2,0,0,Gore Braces S,6
1442263,Arms,30,44,-2,-1,-2,3,2,1,0,Gore Guards S,6
1442264,Arms,64,78,-2,-1,-2,2,2,0,0,EX Gore Braces,6
1442265,Arms,32,46,-2,-1,-2,3,2,1,0,EX Gore Guards,6
1442266,Arms,56,70,-2,-1,-2,2,2,0,1,Gore Braces R,6
1442267,Arms,28,42,-2,-1,-2,3,2,1,1,Gore Guards R,6
1442268,Arms,60,74,2,-3,0,0,-2,0,0,Regios Vambraces S,6
1442269,Arms,30,44,4,-3,0,0,-2,1,0,Regios Guards S,6
1442270,Arms,66,80,-3,1,1,2,-2,0,0,Duramboros Braces,6
1442271,Arms,33,47,-2,1,1,2,-2,1,0,Duramboros Guards,6
1442272,Arms,60,74,2,-3,-2,0,0,0,1,Tigrex Braces S,6
1442273,Arms,30,44,4,-3,-2,0,0,1,1,Tigrex Guards S,6
1442274,Arms,64,78,2,-3,-2,0,0,0,1,EX Tigrex Braces,6
1442275,Arms,32,46,4,-3,-2,0,0,1,1,EX Tigrex Guards,6
1442276,Arms,56,70,2,-3,-2,0,0,0,2,Tigrex Braces R,6
1442277,Arms,28,42,4,-3,-2,0,0,1,2,Tigrex Guards R,6
1442278,Arms,64,78,-1,3,2,-1,0,0,1,Kirin Longarms S,6
1442279,Arms,32,46,-1,4,2,-1,0,1,1,Kirin Gloves S,6
1442280,Arms,60,74,-1,3,2,-1,0,0,0,Kirin Longarms R,6
1442281,Arms,30,44,-1,4,2,-1,0,1,0,Kirin Gloves R,6
1442282,Arms,62,76,2,0,0,-4,-2,0,1,Brachydios Braces S,6
1442283,Arms,31,45,2,0,0,-3,-2,1,1,Brachydios Guards S,6
1442284,Arms,66,80,2,0,0,-4,-2,0,0,EX Brachydios Braces,6
1442285,Arms,33,47,2,0,0,-3,-2,1,0,EX Brachydios Guards,6
1442286,Arms,66,80,2,3,2,1,-5,0,0,Golden Kote,6
1442287,Arms,33,47,2,3,2,1,-4,1,0,Puppeteer Gloves,6
1442288,Arms,66,80,0,-4,-4,0,0,0,1,Vangis Vambraces,6
1442289,Arms,33,47,0,-3,-4,0,0,1,1,Vangis Guards,6
1442290,Arms,50,64,0,0,0,0,0,0,1,Guild Knight Gloves,6
1442291,Arms,25,39,0,0,0,0,0,1,1,Guild Knight Sleeves,6
1442292,Arms,50,64,0,0,0,0,0,0,1,Maiden's Gloves S,6
1442293,Arms,25,39,0,0,0,0,0,1,1,French Maid Sleeves S,6
1442294,Arms,50,64,0,0,0,0,0,0,1,Blue Guild Gloves,6
1442295,Arms,25,39,0,0,0,0,0,1,1,Blue Guild Sleeves,6
1442296,Arms,50,64,0,0,0,0,0,0,1,Red Guild Gloves,6
1442297,Arms,25,39,0,0,0,0,0,1,1,Red Guild Sleeves,6
1442298,Arms,50,64,0,0,0,0,0,0,1,Helper Sleeves S,6
1442299,Arms,25,39,0,0,0,0,0,1,1,Healer Sleeves S,6
1442300,Arms,50,64,0,0,0,0,0,0,0,Helper Sleeves U,6
1442301,Arms,25,39,0,0,0,0,0,1,0,Healer Sleeves U,6
1442302,Arms,50,64,0,0,0,0,0,0,1,Guild Bard Braces S,6
1442303,Arms,25,39,0,0,0,0,0,1,1,Guild Bard Sleeves S,6
1442304,Arms,15,29,0,0,0,0,0,2,3,Chakra Bracelet,6
1442307,Arms,50,64,0,0,0,0,0,0,1,Dianthus Wealsleeves,6
1442308,Arms,25,39,0,0,0,0,0,1,1,Campanile Wealsleeves,6
1442309,Arms,50,64,0,0,0,0,0,0,0,Ace Vambraces,6
1442310,Arms,25,39,0,0,0,0,0,1,0,Ace Guards,6
1442311,Arms,50,64,0,0,0,0,0,0,0,Sororal Vambraces,6
1442312,Arms,25,39,0,0,0,0,0,1,0,Sororal Guards,6
1442313,Arms,50,64,0,0,0,0,0,0,0,Hawkbraces,6
1442314,Arms,25,39,0,0,0,0,0,1,0,Hawkguards,6
1442315,Arms,56,70,1,1,1,1,1,0,0,Gourmew Gloves S,6
1442316,Arms,28,42,1,1,1,1,1,1,0,Gourmew Mitts S,6
1442318,Arms,50,64,0,0,0,0,0,0,1,Scholarly Grips S,6
1442319,Arms,25,39,0,0,0,0,0,1,1,Scholarly Cuffs S,6
1442320,Arms,56,70,0,0,0,0,0,0,1,Ranger's Gauntlets,6
1442321,Arms,28,42,0,0,0,0,0,1,1,Archer's Gauntlets,6
1442322,Arms,56,70,2,2,1,-1,-1,0,0,Shinobi Heaven Kote,7
1442323,Arms,28,42,2,2,2,-1,-1,1,0,Shinobi Land Kote,7
1442324,Arms,60,74,2,2,1,-1,-1,0,1,Shinobi Sky Kote,7
